"ID","year","stage_surv","transRA","recruits","season","surv"
164,"1981","J",NA,NA,"winter",0
164,"1981",NA,NA,NA,"summer",NA
165,"1981","J",NA,NA,"winter",0
165,"1981",NA,NA,NA,"summer",NA
166,"1981","J",NA,NA,"winter",0
166,"1981",NA,NA,NA,"summer",NA
167,"1981","J",NA,NA,"winter",0
167,"1981",NA,NA,NA,"summer",NA
168,"1981","J",NA,NA,"winter",0
168,"1981",NA,NA,NA,"summer",NA
169,"1981","J",NA,NA,"winter",1
169,"1981","Y",NA,NA,"summer",1
170,"1981","J",NA,NA,"winter",1
170,"1981","Y",NA,NA,"summer",1
22,"1981",NA,NA,NA,"winter",NA
22,"1981",NA,NA,NA,"summer",NA
171,"1981","J",NA,NA,"winter",1
171,"1981","Y",NA,NA,"summer",1
58,"1981","RA",1,NA,"winter",1
58,"1981","RA",NA,NA,"summer",1
172,"1981","J",NA,NA,"winter",1
172,"1981","Y",NA,NA,"summer",1
173,"1981","J",NA,NA,"winter",1
173,"1981","Y",NA,NA,"summer",1
28,"1981","RA",1,NA,"winter",1
28,"1981","RA",NA,1,"summer",1
30,"1981","RA",NA,NA,"winter",0
30,"1981",NA,NA,NA,"summer",NA
61,"1982",NA,NA,NA,"winter",NA
61,"1982",NA,NA,NA,"summer",NA
8,"1982",NA,NA,NA,"winter",NA
8,"1982",NA,NA,NA,"summer",NA
63,"1982","RA",0,NA,"winter",1
63,"1982","NRA",NA,NA,"summer",1
66,"1982","RA",0,NA,"winter",1
66,"1982","NRA",NA,NA,"summer",1
72,"1982","NRA",1,NA,"winter",1
72,"1982","RA",NA,5,"summer",1
110,"1982","NRA",NA,NA,"winter",NA
110,"1982",NA,NA,NA,"summer",NA
111,"1982",NA,NA,NA,"winter",NA
111,"1982",NA,NA,NA,"summer",NA
10,"1982","RA",NA,NA,"winter",NA
10,"1982",NA,NA,NA,"summer",NA
14,"1982",NA,NA,NA,"winter",1
14,"1982","RA",NA,6,"summer",1
47,"1982","NRA",1,NA,"winter",1
47,"1982","RA",NA,NA,"summer",1
118,"1982","NRA",NA,NA,"winter",NA
118,"1982",NA,NA,NA,"summer",NA
92,"1982",NA,NA,NA,"winter",NA
92,"1982",NA,NA,NA,"summer",NA
94,"1982","RA",NA,NA,"winter",0
94,"1982",NA,NA,NA,"summer",NA
98,"1982","NRA",NA,NA,"winter",NA
98,"1982",NA,NA,NA,"summer",NA
101,"1982","NRA",0,NA,"winter",1
101,"1982","NRA",NA,NA,"summer",1
121,"1982",NA,NA,NA,"winter",1
121,"1982","NRA",NA,NA,"summer",1
122,"1982","NRA",1,NA,"winter",1
122,"1982","RA",NA,6,"summer",1
124,"1982","NRA",NA,NA,"winter",0
124,"1982",NA,NA,NA,"summer",NA
126,"1982","NRA",NA,NA,"winter",NA
126,"1982",NA,NA,NA,"summer",NA
128,"1982","NRA",0,NA,"winter",1
128,"1982","NRA",NA,NA,"summer",1
131,"1982","NRA",1,NA,"winter",1
131,"1982","RA",NA,4,"summer",1
132,"1982","NRA",1,NA,"winter",1
132,"1982","RA",NA,2,"summer",1
102,"1982","NRA",NA,NA,"winter",NA
102,"1982",NA,NA,NA,"summer",NA
134,"1982",NA,NA,NA,"winter",1
134,"1982","NRA",NA,NA,"summer",1
137,"1982","RA",1,NA,"winter",1
137,"1982","RA",NA,NA,"summer",1
143,"1982","Y",1,NA,"winter",NA
143,"1982","RA",NA,3,"summer",NA
145,"1982","Y",NA,NA,"winter",0
145,"1982",NA,NA,NA,"summer",NA
147,"1982","Y",NA,NA,"winter",NA
147,"1982",NA,NA,NA,"summer",NA
141,"1982",NA,NA,NA,"winter",1
141,"1982",NA,NA,NA,"summer",1
157,"1982","Y",NA,NA,"winter",NA
157,"1982",NA,NA,NA,"summer",NA
159,"1982","Y",NA,NA,"winter",0
159,"1982",NA,NA,NA,"summer",NA
161,"1982","Y",NA,NA,"winter",NA
161,"1982",NA,NA,NA,"summer",NA
169,"1982","Y",0,NA,"winter",1
169,"1982","NRA",NA,NA,"summer",1
174,"1982","J",NA,NA,"winter",0
174,"1982",NA,NA,NA,"summer",NA
175,"1982",NA,NA,NA,"winter",0
175,"1982",NA,NA,NA,"summer",NA
176,"1982","J",NA,NA,"winter",0
176,"1982",NA,NA,NA,"summer",NA
177,"1982","J",NA,NA,"winter",0
177,"1982",NA,NA,NA,"summer",NA
170,"1982","Y",0,NA,"winter",1
170,"1982","NRA",NA,NA,"summer",1
171,"1982","Y",0,NA,"winter",1
171,"1982","NRA",NA,NA,"summer",1
58,"1982","RA",NA,NA,"winter",0
58,"1982",NA,NA,NA,"summer",NA
172,"1982","Y",NA,NA,"winter",1
172,"1982",NA,NA,NA,"summer",1
173,"1982","Y",NA,NA,"winter",NA
173,"1982",NA,NA,NA,"summer",NA
178,"1982","J",NA,NA,"winter",0
178,"1982",NA,NA,NA,"summer",NA
28,"1982","RA",1,NA,"winter",1
28,"1982","RA",NA,4,"summer",1
179,"1982","J",NA,NA,"winter",NA
179,"1982","Y",NA,NA,"summer",NA
180,"1983","J",NA,NA,"winter",0
180,"1983",NA,NA,NA,"summer",NA
181,"1983","J",NA,NA,"winter",1
181,"1983","Y",NA,NA,"summer",1
63,"1983","NRA",NA,NA,"winter",1
63,"1983",NA,NA,NA,"summer",1
182,"1983","J",NA,NA,"winter",0
182,"1983",NA,NA,NA,"summer",NA
183,"1983","J",NA,NA,"winter",1
183,"1983","Y",NA,NA,"summer",1
66,"1983","NRA",NA,NA,"winter",0
66,"1983",NA,NA,NA,"summer",NA
72,"1983","RA",0,NA,"winter",1
72,"1983","NRA",NA,NA,"summer",0
184,"1983","J",NA,NA,"winter",0
184,"1983",NA,NA,NA,"summer",NA
185,"1983","J",NA,NA,"winter",0
185,"1983",NA,NA,NA,"summer",NA
186,"1983","J",NA,NA,"winter",1
186,"1983","Y",NA,NA,"summer",1
108,"1983","NRA",0,NA,"winter",1
108,"1983","NRA",NA,NA,"summer",1
187,"1983","J",NA,NA,"winter",1
187,"1983","Y",NA,NA,"summer",0
14,"1983","RA",0,NA,"winter",1
14,"1983","NRA",NA,NA,"summer",1
47,"1983","RA",1,NA,"winter",1
47,"1983","RA",NA,NA,"summer",1
188,"1983","J",NA,NA,"winter",0
188,"1983",NA,NA,NA,"summer",NA
92,"1983",NA,NA,NA,"winter",NA
92,"1983",NA,NA,NA,"summer",NA
189,"1983","J",NA,NA,"winter",0
189,"1983",NA,NA,NA,"summer",NA
101,"1983","NRA",NA,NA,"winter",0
101,"1983",NA,NA,NA,"summer",NA
121,"1983","NRA",1,NA,"winter",1
121,"1983","RA",NA,NA,"summer",1
122,"1983","RA",0,NA,"winter",1
122,"1983","NRA",NA,NA,"summer",1
128,"1983","NRA",0,NA,"winter",1
128,"1983","NRA",NA,NA,"summer",1
131,"1983","RA",1,NA,"winter",1
131,"1983","RA",NA,5,"summer",1
132,"1983","RA",0,NA,"winter",1
132,"1983","NRA",NA,NA,"summer",1
134,"1983","NRA",1,NA,"winter",1
134,"1983","RA",NA,NA,"summer",1
137,"1983","RA",1,NA,"winter",1
137,"1983","RA",NA,NA,"summer",1
143,"1983","RA",NA,NA,"winter",NA
143,"1983",NA,NA,NA,"summer",NA
141,"1983",NA,NA,NA,"winter",1
141,"1983",NA,NA,NA,"summer",1
190,"1983","J",NA,NA,"winter",0
190,"1983",NA,NA,NA,"summer",NA
169,"1983","NRA",1,NA,"winter",1
169,"1983","RA",NA,3,"summer",1
191,"1983","J",NA,NA,"winter",1
191,"1983","Y",NA,NA,"summer",1
192,"1983","NRA",NA,NA,"winter",0
192,"1983",NA,NA,NA,"summer",NA
193,"1983","J",NA,NA,"winter",0
193,"1983",NA,NA,NA,"summer",NA
194,"1983","J",NA,NA,"winter",0
194,"1983",NA,NA,NA,"summer",NA
195,"1983","NRA",0,NA,"winter",1
195,"1983","NRA",NA,NA,"summer",1
196,"1983","J",NA,NA,"winter",0
196,"1983",NA,NA,NA,"summer",NA
197,"1983","J",NA,NA,"winter",1
197,"1983","Y",NA,NA,"summer",1
198,"1983","J",NA,NA,"winter",1
198,"1983","Y",NA,NA,"summer",1
170,"1983","NRA",1,NA,"winter",1
170,"1983","RA",NA,NA,"summer",1
171,"1983","NRA",0,NA,"winter",1
171,"1983","NRA",NA,NA,"summer",0
172,"1983",NA,NA,NA,"winter",1
172,"1983","RA",NA,NA,"summer",1
173,"1983",NA,NA,NA,"winter",NA
173,"1983",NA,NA,NA,"summer",NA
28,"1983","RA",1,NA,"winter",1
28,"1983","RA",NA,5,"summer",1
199,"1983","RA",1,NA,"winter",1
199,"1983","RA",NA,4,"summer",1
179,"1983","Y",NA,NA,"winter",NA
179,"1983",NA,NA,NA,"summer",NA
200,"1983","J",NA,NA,"winter",1
200,"1983","Y",NA,NA,"summer",1
201,"1983","J",NA,NA,"winter",1
201,"1983","Y",NA,NA,"summer",1
202,"1983","J",NA,NA,"winter",1
202,"1983","Y",NA,NA,"summer",1
203,"1983","J",NA,NA,"winter",0
203,"1983",NA,NA,NA,"summer",NA
204,"1983","J",NA,NA,"winter",0
204,"1983",NA,NA,NA,"summer",NA
205,"1983","J",NA,NA,"winter",1
205,"1983","Y",NA,NA,"summer",0
206,"1983","J",NA,NA,"winter",0
206,"1983",NA,NA,NA,"summer",NA
207,"1983","J",NA,NA,"winter",0
207,"1983",NA,NA,NA,"summer",NA
208,"1984","J",NA,NA,"winter",1
208,"1984","Y",NA,NA,"summer",1
181,"1984","Y",0,NA,"winter",1
181,"1984","NRA",NA,NA,"summer",1
63,"1984",NA,NA,NA,"winter",1
63,"1984",NA,NA,NA,"summer",1
183,"1984","Y",NA,NA,"winter",0
183,"1984",NA,NA,NA,"summer",NA
72,"1984","NRA",NA,NA,"winter",NA
72,"1984",NA,NA,NA,"summer",NA
209,"1984","J",NA,NA,"winter",0
209,"1984",NA,NA,NA,"summer",NA
210,"1984","J",NA,NA,"winter",0
210,"1984",NA,NA,NA,"summer",NA
211,"1984","J",NA,NA,"winter",0
211,"1984",NA,NA,NA,"summer",NA
212,"1984","J",NA,NA,"winter",1
212,"1984","Y",NA,NA,"summer",1
213,"1984","J",NA,NA,"winter",1
213,"1984","Y",NA,NA,"summer",1
214,"1984","J",NA,NA,"winter",1
214,"1984","Y",NA,NA,"summer",1
215,"1984","Y",1,NA,"winter",1
215,"1984","RA",NA,2,"summer",1
216,"1984","J",NA,NA,"winter",1
216,"1984","Y",NA,NA,"summer",0
186,"1984","Y",NA,NA,"winter",0
186,"1984",NA,NA,NA,"summer",NA
108,"1984","NRA",1,NA,"winter",1
108,"1984","RA",NA,5,"summer",1
217,"1984","J",NA,NA,"winter",0
217,"1984",NA,NA,NA,"summer",NA
187,"1984","Y",NA,NA,"winter",NA
187,"1984",NA,NA,NA,"summer",NA
218,"1984","J",NA,NA,"winter",0
218,"1984",NA,NA,NA,"summer",NA
219,"1984","J",NA,NA,"winter",1
219,"1984","Y",NA,NA,"summer",1
220,"1984","J",NA,NA,"winter",1
220,"1984","Y",NA,NA,"summer",1
221,"1984","J",NA,NA,"winter",1
221,"1984","Y",NA,NA,"summer",1
14,"1984","NRA",NA,NA,"winter",1
14,"1984",NA,NA,NA,"summer",1
47,"1984","RA",1,NA,"winter",1
47,"1984","RA",NA,NA,"summer",1
222,"1984","Y",NA,NA,"winter",0
222,"1984",NA,NA,NA,"summer",NA
223,"1984","J",NA,NA,"winter",0
223,"1984",NA,NA,NA,"summer",NA
121,"1984","RA",1,NA,"winter",1
121,"1984","RA",NA,6,"summer",1
122,"1984","NRA",1,NA,"winter",NA
122,"1984","RA",NA,5,"summer",NA
128,"1984","NRA",1,NA,"winter",1
128,"1984","RA",NA,5,"summer",1
224,"1984","J",NA,NA,"winter",0
224,"1984",NA,NA,NA,"summer",NA
131,"1984","RA",NA,NA,"winter",1
131,"1984",NA,NA,NA,"summer",1
132,"1984","NRA",1,NA,"winter",1
132,"1984","RA",NA,3,"summer",1
134,"1984","RA",1,NA,"winter",1
134,"1984","RA",NA,5,"summer",1
137,"1984","RA",1,NA,"winter",1
137,"1984","RA",NA,NA,"summer",1
225,"1984","J",NA,NA,"winter",0
225,"1984",NA,NA,NA,"summer",NA
226,"1984","J",NA,NA,"winter",0
226,"1984",NA,NA,NA,"summer",NA
227,"1984","J",NA,NA,"winter",0
227,"1984",NA,NA,NA,"summer",NA
141,"1984",NA,NA,NA,"winter",1
141,"1984","NRA",NA,NA,"summer",1
228,"1984","J",NA,NA,"winter",0
228,"1984",NA,NA,NA,"summer",NA
229,"1984","NRA",NA,NA,"winter",0
229,"1984",NA,NA,NA,"summer",NA
230,"1984",NA,NA,NA,"winter",0
230,"1984",NA,NA,NA,"summer",NA
169,"1984","RA",NA,NA,"winter",0
169,"1984",NA,NA,NA,"summer",NA
191,"1984","Y",1,NA,"winter",1
191,"1984","RA",NA,4,"summer",1
195,"1984","NRA",1,NA,"winter",1
195,"1984","RA",NA,4,"summer",1
197,"1984","Y",0,NA,"winter",1
197,"1984","NRA",NA,NA,"summer",1
198,"1984","Y",NA,NA,"winter",1
198,"1984",NA,NA,NA,"summer",1
171,"1984","NRA",NA,NA,"winter",NA
171,"1984",NA,NA,NA,"summer",NA
231,"1984","J",NA,NA,"winter",1
231,"1984","Y",NA,NA,"summer",1
172,"1984","RA",NA,NA,"winter",1
172,"1984",NA,NA,NA,"summer",1
28,"1984","RA",NA,NA,"winter",0
28,"1984",NA,NA,NA,"summer",NA
199,"1984","RA",1,NA,"winter",1
199,"1984","RA",NA,7,"summer",1
200,"1984","Y",1,NA,"winter",1
200,"1984","RA",NA,4,"summer",1
201,"1984","Y",1,NA,"winter",1
201,"1984","RA",NA,5,"summer",1
202,"1984","Y",NA,NA,"winter",0
202,"1984",NA,NA,NA,"summer",NA
205,"1984","Y",NA,NA,"winter",NA
205,"1984",NA,NA,NA,"summer",NA
232,"1985","J",NA,NA,"winter",1
232,"1985","Y",NA,NA,"summer",1
208,"1985","Y",NA,NA,"winter",1
208,"1985",NA,NA,NA,"summer",1
181,"1985","NRA",0,NA,"winter",1
181,"1985","NRA",NA,NA,"summer",1
233,"1985","J",NA,NA,"winter",1
233,"1985","Y",NA,NA,"summer",0
234,"1985","J",NA,NA,"winter",1
234,"1985","Y",NA,NA,"summer",1
235,"1985","J",NA,NA,"winter",0
235,"1985",NA,NA,NA,"summer",NA
63,"1985",NA,NA,NA,"winter",1
63,"1985","RA",NA,5,"summer",1
236,"1985","J",NA,NA,"winter",0
236,"1985",NA,NA,NA,"summer",NA
237,"1985","J",NA,NA,"winter",0
237,"1985",NA,NA,NA,"summer",NA
238,"1985","J",NA,NA,"winter",1
238,"1985","Y",NA,NA,"summer",1
239,"1985",NA,NA,NA,"winter",1
239,"1985","NRA",NA,NA,"summer",1
212,"1985","Y",NA,NA,"winter",NA
212,"1985",NA,NA,NA,"summer",NA
213,"1985","Y",NA,NA,"winter",0
213,"1985",NA,NA,NA,"summer",NA
214,"1985","Y",NA,NA,"winter",0
214,"1985",NA,NA,NA,"summer",NA
215,"1985","RA",1,NA,"winter",1
215,"1985","RA",NA,3,"summer",1
216,"1985","Y",NA,NA,"winter",NA
216,"1985",NA,NA,NA,"summer",NA
108,"1985","RA",0,NA,"winter",1
108,"1985","NRA",NA,NA,"summer",1
240,"1985","J",NA,NA,"winter",1
240,"1985","Y",NA,NA,"summer",0
241,"1985","J",NA,NA,"winter",0
241,"1985",NA,NA,NA,"summer",NA
242,"1985","J",NA,NA,"winter",0
242,"1985",NA,NA,NA,"summer",NA
219,"1985","Y",0,NA,"winter",1
219,"1985","NRA",NA,NA,"summer",1
220,"1985","Y",NA,NA,"winter",NA
220,"1985",NA,NA,NA,"summer",NA
243,"1985","J",NA,NA,"winter",0
243,"1985",NA,NA,NA,"summer",NA
221,"1985","Y",0,NA,"winter",1
221,"1985","NRA",NA,NA,"summer",1
14,"1985",NA,NA,NA,"winter",1
14,"1985","NRA",NA,NA,"summer",1
47,"1985","RA",1,NA,"winter",1
47,"1985","RA",NA,NA,"summer",1
244,"1985","J",NA,NA,"winter",1
244,"1985","Y",NA,NA,"summer",1
245,"1985","J",NA,NA,"winter",0
245,"1985",NA,NA,NA,"summer",NA
246,"1985","J",NA,NA,"winter",0
246,"1985",NA,NA,NA,"summer",NA
247,"1985","J",NA,NA,"winter",0
247,"1985",NA,NA,NA,"summer",NA
248,"1985","J",NA,NA,"winter",1
248,"1985","Y",NA,NA,"summer",1
121,"1985","RA",0,NA,"winter",1
121,"1985","NRA",NA,NA,"summer",1
122,"1985","RA",NA,NA,"winter",NA
122,"1985",NA,NA,NA,"summer",NA
128,"1985","RA",NA,NA,"winter",0
128,"1985",NA,NA,NA,"summer",NA
132,"1985","RA",1,NA,"winter",1
132,"1985","RA",NA,5,"summer",1
134,"1985","RA",1,NA,"winter",1
134,"1985","RA",NA,6,"summer",1
137,"1985","RA",1,NA,"winter",1
137,"1985","RA",NA,NA,"summer",1
249,"1985","J",NA,NA,"winter",0
249,"1985",NA,NA,NA,"summer",NA
250,"1985","J",NA,NA,"winter",1
250,"1985","Y",NA,NA,"summer",0
191,"1985","RA",1,NA,"winter",1
191,"1985","RA",NA,3,"summer",1
251,"1985","NRA",0,NA,"winter",1
251,"1985","NRA",NA,NA,"summer",1
195,"1985","RA",1,NA,"winter",1
195,"1985","RA",NA,5,"summer",1
231,"1985","Y",1,NA,"winter",1
231,"1985","RA",NA,4,"summer",1
172,"1985",NA,NA,NA,"winter",1
172,"1985","RA",NA,5,"summer",1
199,"1985","RA",1,NA,"winter",1
199,"1985","RA",NA,NA,"summer",1
200,"1985","RA",NA,NA,"winter",1
200,"1985",NA,NA,NA,"summer",1
201,"1985","RA",NA,NA,"winter",1
201,"1985",NA,NA,NA,"summer",1
232,"1986","Y",0,NA,"winter",1
232,"1986","NRA",NA,NA,"summer",1
208,"1986",NA,NA,NA,"winter",1
208,"1986",NA,NA,NA,"summer",1
181,"1986","NRA",1,NA,"winter",1
181,"1986","RA",NA,3,"summer",1
252,"1986","J",NA,NA,"winter",1
252,"1986","Y",NA,NA,"summer",1
253,"1986","J",NA,NA,"winter",0
253,"1986",NA,NA,NA,"summer",NA
254,"1986","J",NA,NA,"winter",1
254,"1986","Y",NA,NA,"summer",0
255,"1986","J",NA,NA,"winter",1
255,"1986","Y",NA,NA,"summer",1
233,"1986","Y",NA,NA,"winter",NA
233,"1986",NA,NA,NA,"summer",NA
234,"1986","Y",NA,NA,"winter",1
234,"1986",NA,NA,NA,"summer",1
256,"1986","J",NA,NA,"winter",1
256,"1986","Y",NA,NA,"summer",0
257,"1986","J",NA,NA,"winter",1
257,"1986","Y",NA,NA,"summer",1
238,"1986","Y",NA,NA,"winter",0
238,"1986",NA,NA,NA,"summer",NA
239,"1986","NRA",NA,NA,"winter",0
239,"1986",NA,NA,NA,"summer",NA
258,"1986","J",NA,NA,"winter",1
258,"1986","Y",NA,NA,"summer",1
212,"1986",NA,NA,NA,"winter",NA
212,"1986",NA,NA,NA,"summer",NA
213,"1986",NA,NA,NA,"winter",NA
213,"1986",NA,NA,NA,"summer",NA
215,"1986","RA",0,NA,"winter",1
215,"1986","NRA",NA,NA,"summer",1
108,"1986","NRA",NA,NA,"winter",0
108,"1986",NA,NA,NA,"summer",NA
259,"1986","J",NA,NA,"winter",1
259,"1986","Y",NA,NA,"summer",0
260,"1986","J",NA,NA,"winter",0
260,"1986",NA,NA,NA,"summer",NA
240,"1986","Y",NA,NA,"winter",NA
240,"1986",NA,NA,NA,"summer",NA
219,"1986","NRA",1,NA,"winter",1
219,"1986","RA",NA,5,"summer",1
220,"1986",NA,NA,NA,"winter",NA
220,"1986",NA,NA,NA,"summer",NA
221,"1986","NRA",0,NA,"winter",1
221,"1986","NRA",NA,NA,"summer",1
47,"1986","RA",0,NA,"winter",1
47,"1986","NRA",NA,NA,"summer",1
261,"1986","J",NA,NA,"winter",1
261,"1986","Y",NA,NA,"summer",1
262,"1986","J",NA,NA,"winter",0
262,"1986",NA,NA,NA,"summer",NA
263,"1986","J",NA,NA,"winter",0
263,"1986",NA,NA,NA,"summer",NA
244,"1986","Y",1,NA,"winter",1
244,"1986","RA",NA,2,"summer",1
264,"1986",NA,NA,NA,"winter",0
264,"1986",NA,NA,NA,"summer",NA
265,"1986","J",NA,NA,"winter",0
265,"1986",NA,NA,NA,"summer",NA
266,"1986","J",NA,NA,"winter",0
266,"1986",NA,NA,NA,"summer",NA
267,"1986","J",NA,NA,"winter",0
267,"1986",NA,NA,NA,"summer",NA
268,"1986","J",NA,NA,"winter",0
268,"1986",NA,NA,NA,"summer",NA
269,"1986","J",NA,NA,"winter",0
269,"1986",NA,NA,NA,"summer",NA
270,"1986","J",NA,NA,"winter",1
270,"1986","Y",NA,NA,"summer",1
248,"1986","Y",NA,NA,"winter",1
248,"1986",NA,NA,NA,"summer",1
271,"1986","J",NA,NA,"winter",1
271,"1986","Y",NA,NA,"summer",1
131,"1986","RA",NA,NA,"winter",NA
131,"1986",NA,NA,NA,"summer",NA
132,"1986","RA",0,NA,"winter",1
132,"1986","NRA",NA,NA,"summer",1
134,"1986","RA",1,NA,"winter",1
134,"1986","RA",NA,4,"summer",1
137,"1986","RA",1,NA,"winter",1
137,"1986","RA",NA,NA,"summer",1
141,"1986",NA,NA,NA,"winter",NA
141,"1986",NA,NA,NA,"summer",NA
272,"1986","J",NA,NA,"winter",0
272,"1986",NA,NA,NA,"summer",NA
250,"1986","Y",NA,NA,"winter",NA
250,"1986",NA,NA,NA,"summer",NA
191,"1986","RA",0,NA,"winter",1
191,"1986","NRA",NA,NA,"summer",0
195,"1986","RA",1,NA,"winter",1
195,"1986","RA",NA,3,"summer",1
273,"1986","J",NA,NA,"winter",1
273,"1986","Y",NA,NA,"summer",1
170,"1986","RA",NA,NA,"winter",0
170,"1986",NA,NA,NA,"summer",NA
172,"1986","RA",NA,NA,"winter",0
172,"1986",NA,NA,NA,"summer",NA
199,"1986","RA",1,NA,"winter",1
199,"1986","RA",NA,NA,"summer",1
274,"1986","J",NA,NA,"winter",0
274,"1986",NA,NA,NA,"summer",NA
200,"1986",NA,NA,NA,"winter",1
200,"1986","RA",NA,NA,"summer",1
201,"1986",NA,NA,NA,"winter",1
201,"1986","RA",NA,6,"summer",1
232,"1987","NRA",0,NA,"winter",1
232,"1987","NRA",NA,NA,"summer",1
275,"1987","RA",1,NA,"winter",1
275,"1987","RA",NA,4,"summer",1
208,"1987",NA,NA,NA,"winter",1
208,"1987",NA,NA,NA,"summer",1
181,"1987","RA",1,NA,"winter",1
181,"1987","RA",NA,3,"summer",1
252,"1987","Y",1,NA,"winter",1
252,"1987","RA",NA,5,"summer",1
254,"1987","Y",NA,NA,"winter",NA
254,"1987",NA,NA,NA,"summer",NA
255,"1987","Y",0,NA,"winter",1
255,"1987","NRA",NA,NA,"summer",1
234,"1987",NA,NA,NA,"winter",1
234,"1987","NRA",NA,NA,"summer",0
256,"1987","Y",NA,NA,"winter",NA
256,"1987",NA,NA,NA,"summer",NA
257,"1987","Y",0,NA,"winter",1
257,"1987","NRA",NA,NA,"summer",1
258,"1987","Y",1,NA,"winter",1
258,"1987","RA",NA,3,"summer",1
215,"1987","NRA",1,NA,"winter",1
215,"1987","RA",NA,2,"summer",1
259,"1987","Y",NA,NA,"winter",NA
259,"1987",NA,NA,NA,"summer",NA
219,"1987","RA",1,NA,"winter",1
219,"1987","RA",NA,1,"summer",1
14,"1987","NRA",NA,NA,"winter",0
14,"1987",NA,NA,NA,"summer",NA
47,"1987","NRA",NA,NA,"winter",0
47,"1987",NA,NA,NA,"summer",NA
261,"1987","Y",0,NA,"winter",1
261,"1987","NRA",NA,NA,"summer",0
276,"1987","J",NA,NA,"winter",1
276,"1987","Y",NA,NA,"summer",1
244,"1987","RA",NA,NA,"winter",0
244,"1987",NA,NA,NA,"summer",NA
277,"1987","Y",NA,NA,"winter",0
277,"1987",NA,NA,NA,"summer",NA
278,"1987","J",NA,NA,"winter",0
278,"1987",NA,NA,NA,"summer",NA
279,"1987","J",NA,NA,"winter",1
279,"1987","Y",NA,NA,"summer",0
280,"1987","J",NA,NA,"winter",1
280,"1987","Y",NA,NA,"summer",1
281,"1987","J",NA,NA,"winter",NA
281,"1987","Y",NA,NA,"summer",NA
282,"1987","J",NA,NA,"winter",1
282,"1987","Y",NA,NA,"summer",1
283,"1987","J",NA,NA,"winter",1
283,"1987","Y",NA,NA,"summer",1
284,"1987","J",NA,NA,"winter",0
284,"1987",NA,NA,NA,"summer",NA
285,"1987","J",NA,NA,"winter",1
285,"1987","Y",NA,NA,"summer",1
286,"1987","J",NA,NA,"winter",0
286,"1987",NA,NA,NA,"summer",NA
270,"1987","Y",0,NA,"winter",1
270,"1987","NRA",NA,NA,"summer",1
248,"1987",NA,NA,NA,"winter",1
248,"1987","RA",NA,NA,"summer",1
271,"1987","Y",0,NA,"winter",1
271,"1987","NRA",NA,NA,"summer",1
121,"1987","RA",1,NA,"winter",1
121,"1987","RA",NA,4,"summer",1
132,"1987","NRA",1,NA,"winter",1
132,"1987","RA",NA,3,"summer",1
134,"1987","RA",NA,NA,"winter",0
134,"1987",NA,NA,NA,"summer",NA
137,"1987","RA",1,NA,"winter",1
137,"1987","RA",NA,6,"summer",1
287,"1987","J",NA,NA,"winter",1
287,"1987","Y",NA,NA,"summer",0
288,"1987","J",NA,NA,"winter",1
288,"1987","Y",NA,NA,"summer",1
289,"1987","J",NA,NA,"winter",0
289,"1987",NA,NA,NA,"summer",NA
290,"1987","J",NA,NA,"winter",1
290,"1987","Y",NA,NA,"summer",1
291,"1987","J",NA,NA,"winter",1
291,"1987","Y",NA,NA,"summer",1
292,"1987","J",NA,NA,"winter",0
292,"1987",NA,NA,NA,"summer",NA
293,"1987","J",NA,NA,"winter",0
293,"1987",NA,NA,NA,"summer",NA
294,"1987","J",NA,NA,"winter",1
294,"1987","Y",NA,NA,"summer",0
295,"1987","J",NA,NA,"winter",1
295,"1987","Y",NA,NA,"summer",1
296,"1987","J",NA,NA,"winter",0
296,"1987",NA,NA,NA,"summer",NA
297,"1987","J",NA,NA,"winter",1
297,"1987","Y",NA,NA,"summer",1
298,"1987","J",NA,NA,"winter",1
298,"1987","Y",NA,NA,"summer",0
299,"1987","J",NA,NA,"winter",0
299,"1987",NA,NA,NA,"summer",NA
300,"1987","J",NA,NA,"winter",1
300,"1987","Y",NA,NA,"summer",1
301,"1987","J",NA,NA,"winter",1
301,"1987","Y",NA,NA,"summer",1
302,"1987","J",NA,NA,"winter",0
302,"1987",NA,NA,NA,"summer",NA
303,"1987","J",NA,NA,"winter",1
303,"1987","Y",NA,NA,"summer",1
304,"1987","J",NA,NA,"winter",1
304,"1987","Y",NA,NA,"summer",1
191,"1987","NRA",NA,NA,"winter",NA
191,"1987",NA,NA,NA,"summer",NA
195,"1987","RA",1,NA,"winter",1
195,"1987","RA",NA,6,"summer",1
273,"1987","Y",1,NA,"winter",1
273,"1987","RA",NA,5,"summer",1
199,"1987","RA",1,NA,"winter",1
199,"1987","RA",NA,5,"summer",1
200,"1987","RA",1,NA,"winter",1
200,"1987","RA",NA,5,"summer",1
201,"1987","RA",0,NA,"winter",1
201,"1987","NRA",NA,NA,"summer",1
232,"1988","NRA",1,NA,"winter",1
232,"1988","RA",NA,NA,"summer",1
275,"1988","RA",1,NA,"winter",1
275,"1988","RA",NA,6,"summer",1
305,"1988","J",NA,NA,"winter",0
305,"1988",NA,NA,NA,"summer",NA
208,"1988",NA,NA,NA,"winter",1
208,"1988","NRA",NA,NA,"summer",1
181,"1988","RA",0,NA,"winter",1
181,"1988","NRA",NA,NA,"summer",1
252,"1988","RA",NA,NA,"winter",0
252,"1988",NA,NA,NA,"summer",NA
255,"1988","NRA",1,NA,"winter",1
