"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","LS","stage","density","density2","transitionJ","transitionSR","transitionLR"
"Retin",3,5,"RO3.5.3",0,NA,NA,0,2011,"HG","J",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.4",0,NA,NA,0,2011,"HG","SD",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.5",0,NA,NA,0,2011,"HG","SD",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.6",1,1,0,0,2011,"HG","SR",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.7",0,NA,NA,0,2011,"HG","SD",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.8",1,1,0,0,2011,"HG","SR",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.9",0,NA,NA,1,2011,"HG","J",14,196,0,NA,NA
"Retin",3,5,"RO3.5.10",0,NA,NA,0,2011,"HG","J",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.11",0,NA,NA,0,2011,"HG","SD",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.12",0,NA,NA,0,2011,"HG","J",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.13",0,NA,NA,1,2011,"HG","SD",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.14",0,NA,NA,0,2011,"HG","J",14,196,NA,NA,NA
"Retin",3,6,"RO3.6.1",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.2",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.3",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.4",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.5",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.6",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.7",0,NA,NA,0,2011,"HG","SD",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.8",0,NA,NA,0,2011,"HG","J",9,81,NA,NA,NA
"Retin",3,6,"RO3.6.9",0,NA,NA,1,2011,"HG","J",9,81,1,NA,NA
"Retin",3,7,"RO3.7.1",0,NA,NA,0,2011,"HG","J",5,25,NA,NA,NA
"Retin",3,7,"RO3.7.2",0,NA,NA,1,2011,"HG","J",5,25,1,NA,NA
"Retin",3,7,"RO3.7.3",0,NA,NA,0,2011,"HG","SD",5,25,NA,NA,NA
"Retin",3,7,"RO3.7.4",0,NA,NA,0,2011,"HG","SD",5,25,NA,NA,NA
"Retin",3,7,"RO3.7.5",0,NA,NA,0,2011,"HG","J",5,25,NA,NA,NA
"Retin",3,8,"RO3.8.1",0,NA,NA,0,2011,"HG","J",19,361,1,NA,NA
"Retin",3,8,"RO3.8.2",0,NA,NA,1,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.3",0,NA,NA,1,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.4",0,NA,NA,1,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.5",0,NA,NA,0,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.6",0,NA,NA,0,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.7",0,NA,NA,1,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.8",1,1,5,1,2011,"HG","LR",19,361,NA,NA,1
"Retin",3,8,"RO3.8.9",0,NA,NA,1,2011,"HG","J",19,361,0,NA,NA
"Retin",3,8,"RO3.8.10",0,NA,NA,0,2011,"HG","J",19,361,1,NA,NA
"Retin",3,8,"RO3.8.11",0,NA,NA,1,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.12",0,NA,NA,1,2011,"HG","J",19,361,1,NA,NA
"Retin",3,8,"RO3.8.13",0,NA,NA,0,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.14",0,NA,NA,0,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.15",0,NA,NA,0,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.16",0,NA,NA,0,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.17",0,NA,NA,1,2011,"HG","SD",19,361,NA,NA,NA
"Retin",3,8,"RO3.8.18",0,NA,NA,1,2011,"HG","J",19,361,1,NA,NA
"Retin",3,8,"RO3.8.19",0,NA,NA,0,2011,"HG","J",19,361,1,NA,NA
"Retin",3,9,"RO3.9.1",0,NA,NA,0,2011,"HG","SD",13,169,NA,NA,NA
"Retin",3,9,"RO3.9.2",1,2,4,1,2011,"HG","LR",13,169,NA,NA,1
"Retin",3,9,"RO3.9.3",0,NA,NA,1,2011,"HG","J",13,169,1,NA,NA
"Retin",3,9,"RO3.9.4",0,NA,NA,1,2011,"HG","J",13,169,0,NA,NA
"Retin",3,9,"RO3.9.5",0,NA,NA,1,2011,"HG","J",13,169,0,NA,NA
"Retin",3,9,"RO3.9.6",0,NA,NA,1,2011,"HG","J",13,169,0,NA,NA
"Retin",3,9,"RO3.9.7",0,NA,NA,1,2011,"HG","SD",13,169,NA,NA,NA
"Retin",3,9,"RO3.9.8",0,NA,NA,1,2011,"HG","SD",13,169,NA,NA,NA
"Retin",3,9,"RO3.9.9",1,2,6,0,2011,"HG","LR",13,169,NA,NA,NA
"Retin",3,9,"RO3.9.10",1,1,7,0,2011,"HG","LR",13,169,NA,NA,NA
"Retin",3,9,"RO3.9.11",1,1,3,1,2011,"HG","SR",13,169,NA,0,NA
"Retin",3,9,"RO3.9.12",1,1,2,1,2011,"HG","SR",13,169,NA,0,NA
"Retin",3,9,"RO3.9.13",1,1,3,1,2011,"HG","SR",13,169,NA,0,NA
"Retin",3,10,"RO3.10.1",0,NA,NA,1,2011,"HG","J",3,9,1,NA,NA
"Retin",3,10,"RO3.10.2",0,NA,NA,0,2011,"HG","SD",3,9,NA,NA,NA
"Retin",3,10,"RO3.10.3",0,NA,NA,0,2011,"HG","J",3,9,NA,NA,NA
"Retin",4,3,"RO4.3.1",0,NA,NA,1,2011,"HG","SD",11,121,NA,NA,NA
"Retin",4,3,"RO4.3.2",0,NA,NA,1,2011,"HG","J",11,121,0,NA,NA
"Retin",4,3,"RO4.3.3",1,1,9,1,2011,"HG","LR",11,121,NA,NA,0
"Retin",4,3,"RO4.3.4",0,NA,NA,0,2011,"HG","SD",11,121,NA,NA,NA
"Retin",4,3,"RO4.3.5",0,NA,NA,1,2011,"HG","J",11,121,0,NA,NA
"Retin",4,3,"RO4.3.6",0,NA,NA,0,2011,"HG","J",11,121,NA,NA,NA
"Retin",4,3,"RO4.3.7",0,NA,NA,0,2011,"HG","SD",11,121,NA,NA,NA
"Retin",4,3,"RO4.3.8",0,NA,NA,1,2011,"HG","J",11,121,1,NA,NA
"Retin",4,3,"RO4.3.9",0,NA,NA,1,2011,"HG","J",11,121,1,NA,NA
"Retin",4,3,"RO4.3.10",0,NA,NA,1,2011,"HG","J",11,121,0,NA,NA
"Retin",4,3,"RO4.3.11",0,NA,NA,1,2011,"HG","J",11,121,1,NA,NA
"Retin",4,4,"RO4.4.1",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.2",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.3",1,1,5,0,2011,"HG","LR",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.4",0,NA,NA,1,2011,"HG","J",25,625,0,NA,NA
"Retin",4,4,"RO4.4.5",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.6",0,NA,NA,1,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.7",0,NA,NA,0,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.8",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.9",0,NA,NA,0,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.10",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.11",0,NA,NA,1,2011,"HG","J",25,625,0,NA,NA
"Retin",4,4,"RO4.4.12",0,NA,NA,0,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.13",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.14",0,NA,NA,1,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.15",0,NA,NA,0,2011,"HG","LR",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.16",0,NA,NA,1,2011,"HG","J",25,625,0,NA,NA
"Retin",4,4,"RO4.4.17",0,NA,NA,1,2011,"HG","J",25,625,0,NA,NA
"Retin",4,4,"RO4.4.18",0,NA,NA,1,2011,"HG","J",25,625,0,NA,NA
"Retin",4,4,"RO4.4.19",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.20",0,NA,NA,0,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.21",0,NA,NA,0,2011,"HG","J",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.22",0,NA,NA,1,2011,"HG","LR",25,625,NA,NA,0
"Retin",4,4,"RO4.4.23",0,NA,NA,1,2011,"HG","SD",25,625,NA,NA,NA
"Retin",4,4,"RO4.4.24",0,NA,NA,1,2011,"HG","J",25,625,1,NA,NA
"Retin",4,4,"RO4.4.25",0,NA,NA,1,2011,"HG","J",25,625,1,NA,NA
"Retin",4,5,"RO4.5.1",0,NA,NA,0,2011,"HG","J",5,25,NA,NA,NA
"Retin",4,5,"RO4.5.2",0,NA,NA,0,2011,"HG","J",5,25,NA,NA,NA
"Retin",4,5,"RO4.5.3",0,NA,NA,1,2011,"HG","J",5,25,1,NA,NA
"Retin",4,5,"RO4.5.4",0,NA,NA,1,2011,"HG","J",5,25,0,NA,NA
"Retin",4,5,"RO4.5.5",0,NA,NA,0,2011,"HG","J",5,25,NA,NA,NA
"Retin",4,6,"RO4.6.1",0,NA,NA,0,2011,"HG","J",1,1,NA,NA,NA
"Retin",4,9,"RO4.9.1",1,1,7,1,2011,"HG","LR",1,1,NA,NA,1
"Tarifa",4,1,"TV4.1.1",0,NA,NA,1,2011,"LG","J",4,16,0,NA,NA
"Tarifa",4,1,"TV4.1.2",0,NA,NA,0,2011,"LG","J",4,16,NA,NA,NA
"Tarifa",4,2,"TV4.2.1",0,NA,NA,0,2011,"LG","J",3,9,NA,NA,NA
"Tarifa",4,3,"TV4.3.1",0,NA,NA,0,2011,"LG","SD",4,16,NA,NA,NA
"Tarifa",4,3,"TV4.3.2",0,NA,NA,0,2011,"LG","SD",4,16,NA,NA,NA
"Tarifa",4,3,"TV4.3.3",0,NA,NA,0,2011,"LG","SD",4,16,NA,NA,NA
"Tarifa",4,3,"TV4.3.4",0,NA,NA,0,2011,"LG","J",4,16,NA,NA,NA
"Tarifa",4,9,"TV4.9.1",1,1,0,1,2011,"LG","LR",2,4,NA,NA,1
"Tarifa",4,9,"TV4.9.2",0,NA,NA,0,2011,"LG","SD",2,4,NA,NA,NA
"Tarifa",3,3,"TV3.3.1",1,1,0,0,2011,"LG","SR",2,4,NA,NA,NA
"Tarifa",3,3,"TV3.3.2",0,NA,NA,0,2011,"LG","SD",2,4,NA,NA,NA
"Tarifa",3,10,"TV3.10.1",1,1,4,1,2011,"LG","LR",1,1,NA,NA,0
"Tarifa",2,1,"TV2.1.2",0,NA,NA,0,2011,"LG","SR",2,4,NA,NA,NA
"Tarifa",1,7,"TV1.7.1",0,NA,NA,0,2011,"LG","J",1,1,NA,NA,NA
"Tarifa",1,2,"TY1.2.1",0,NA,NA,1,2011,"LG","J",5,25,0,NA,NA
"Tarifa",1,2,"TY1.2.2",0,NA,NA,0,2011,"LG","J",5,25,NA,NA,NA
"Tarifa",1,2,"TY1.2.3",0,NA,NA,0,2011,"LG","J",5,25,NA,NA,NA
"Tarifa",1,2,"TY1.2.4",0,NA,NA,0,2011,"LG","J",5,25,NA,NA,NA
"Tarifa",1,2,"TY1.2.5",0,NA,NA,0,2011,"LG","J",5,25,NA,NA,NA
"Tarifa",1,3,"TY1.3.1",0,NA,NA,1,2011,"LG","LR",1,1,NA,NA,0
"Tarifa",1,5,"TY1.5.1",0,NA,NA,0,2011,"LG","LR",1,1,NA,NA,NA
"Tarifa",1,6,"TY1.6.1",0,NA,NA,1,2011,"LG","J",1,1,0,NA,NA
"Tarifa",2,1,"TY2.1.2",0,NA,NA,0,2011,"LG","J",2,4,NA,NA,NA
"Tarifa",2,3,"TY2.3.1",0,NA,NA,1,2011,"LG","J",2,4,0,NA,NA
"Tarifa",2,3,"TY2.3.2",1,1,2,1,2011,"LG","LR",2,4,NA,NA,0
"Tarifa",3,2,"TY3.2.1",1,1,0,0,2011,"LG","LR",1,1,NA,NA,NA
"Tarifa",4,1,"TY4.1.1",1,1,0,0,2011,"LG","LR",4,16,NA,NA,NA
"Tarifa",4,1,"TY4.1.2",1,1,0,0,2011,"LG","LR",4,16,NA,NA,NA
"Tarifa",4,2,"TY4.2.1",0,NA,NA,0,2011,"LG","J",3,9,NA,NA,NA
"Tarifa",4,2,"TY4.2.2",1,1,5,1,2011,"LG","LR",3,9,NA,NA,1
"SierraCarbonera",1,7,"CM1.7.1",1,1,1,0,2012,"LG","LR",1,1,NA,NA,NA
"SierraCarbonera",1,9,"CM1.9.1",1,1,0,0,2012,"LG","SR",2,4,NA,NA,NA
"SierraCarbonera",1,9,"CM1.9.2",0,NA,NA,0,2012,"LG","SR",2,4,NA,NA,NA
"SierraCarbonera",1,10,"CM1.10.1",0,NA,NA,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",1,10,"CM1.10.7",1,1,1,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",1,10,"CM1.10.9",0,NA,NA,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",1,10,"CM1.10.10",1,1,2,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",2,1,"CM2.1.1",1,4,4,0,2012,"LG","LR",1,1,NA,NA,NA
"SierraCarbonera",2,4,"CM2.4.1",0,NA,NA,0,2012,"LG","SD",1,1,NA,NA,NA
"SierraCarbonera",2,5,"CM2.5.1",1,2,4,0,2012,"LG","LR",4,16,NA,NA,NA
"SierraCarbonera",2,5,"CM2.5.4",1,2,3,0,2012,"LG","LR",4,16,NA,NA,NA
"SierraCarbonera",2,5,"CM2.5.5",1,1,9,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",2,5,"CM2.5.6",1,1,4,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",2,6,"CM2.6.1",0,NA,NA,0,2012,"LG","SR",2,4,NA,NA,NA
"SierraCarbonera",2,6,"CM2.6.2",0,NA,NA,0,2012,"LG","SR",2,4,NA,NA,NA
"SierraCarbonera",2,7,"CM2.7.1",1,3,2,1,2012,"LG","LR",1,1,NA,NA,0
"SierraCarbonera",2,8,"CM2.8.1",1,2,6,0,2012,"LG","LR",2,4,NA,NA,NA
"SierraCarbonera",2,8,"CM2.8.2",1,1,2,1,2012,"LG","SR",2,4,NA,1,NA
"SierraCarbonera",3,1,"CM3.1.2",1,1,4,0,2012,"LG","SR",11,121,NA,NA,NA
"SierraCarbonera",3,1,"CM3.1.3",1,2,4,0,2012,"LG","LR",11,121,NA,NA,NA
"SierraCarbonera",3,1,"CM3.1.4",1,1,3,0,2012,"LG","SR",11,121,NA,NA,NA
"SierraCarbonera",3,1,"CM3.1.5",1,2,4,0,2012,"LG","LR",11,121,NA,NA,NA
"SierraCarbonera",3,1,"CM3.1.6",1,1,3,1,2012,"LG","SR",11,121,NA,1,NA
"SierraCarbonera",3,1,"CM3.1.7",1,1,3,1,2012,"LG","SR",11,121,NA,0,NA
"SierraCarbonera",3,1,"CM3.1.8",0,NA,NA,1,2012,"LG","J",11,121,0,NA,NA
"SierraCarbonera",3,1,"CM3.1.9",0,NA,NA,1,2012,"LG","J",11,121,0,NA,NA
"SierraCarbonera",3,1,"CM3.1.10",1,1,4,1,2012,"LG","LR",11,121,NA,NA,1
"SierraCarbonera",3,1,"CM3.1.11",0,NA,NA,1,2012,"LG","J",11,121,0,NA,NA
"SierraCarbonera",3,1,"CM3.1.12",1,1,3,0,2012,"LG","SR",11,121,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.1",1,1,6,0,2012,"LG","LR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.2",1,2,2,0,2012,"LG","LR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.4",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.5",1,6,2,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.6",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.7",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.8",1,2,2,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.9",1,1,2,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,2,"CM3.2.10",1,1,4,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,3,"CM3.3.2",1,1,3,0,2012,"LG","SR",1,1,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.1",1,1,2,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.2",1,1,4,1,2012,"LG","LR",9,81,NA,NA,0
"SierraCarbonera",3,9,"CM3.9.3",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.4",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.6",1,1,2,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.7",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.8",1,1,1,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.9",1,2,2,0,2012,"LG","SR",9,81,NA,NA,NA
"SierraCarbonera",3,9,"CM3.9.12",1,2,2,0,2012,"LG","LR",9,81,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.1",1,1,5,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.2",1,1,3,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.3",1,1,3,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.4",1,1,5,0,2012,"LG","LR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.6",1,2,5,1,2012,"LG","LR",15,225,NA,NA,0
"SierraCarbonera",3,10,"CM3.10.7",1,2,5,0,2012,"LG","LR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.9",1,1,2,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.10",1,1,2,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.11",1,1,1,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.12",1,1,5,0,2012,"LG","LR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.13",0,NA,NA,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.14",1,1,4,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.15",1,1,3,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.16",0,NA,NA,0,2012,"LG","J",15,225,NA,NA,NA
"SierraCarbonera",3,10,"CM3.10.17",0,NA,NA,0,2012,"LG","J",15,225,NA,NA,NA
"SierraCarbonera",4,1,"CM4.1.1",0,NA,NA,0,2012,"LG","J",1,1,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.1",1,2,1,0,2012,"LG","LR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.2",1,1,1,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.4",0,NA,NA,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.5",1,1,1,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.6",1,1,1,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.7",1,2,2,0,2012,"LG","LR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.8",0,NA,NA,1,2012,"LG","J",15,225,0,NA,NA
"SierraCarbonera",4,2,"CM4.2.9",1,1,3,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.11",1,1,1,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.13",1,1,1,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.14",1,1,3,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.17",1,1,2,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.19",1,1,2,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.22",0,NA,NA,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,2,"CM4.2.23",0,NA,NA,0,2012,"LG","SR",15,225,NA,NA,NA
"SierraCarbonera",4,3,"CM4.3.3",0,NA,NA,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",4,3,"CM4.3.4",1,1,3,0,2012,"LG","SR",4,16,NA,NA,NA
"SierraCarbonera",4,3,"CM4.3.8",1,2,2,1,2012,"LG","LR",4,16,NA,NA,0
"SierraCarbonera",4,3,"CM4.3.10",0,NA,NA,0,2012,"LG","J",4,16,NA,NA,NA
"SierraCarbonera",4,6,"CM4.6.1",1,2,2,0,2012,"LG","SR",1,1,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.2",1,1,3,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.3",1,1,3,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.4",1,1,3,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.5",0,NA,NA,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.6",0,NA,NA,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.8",0,NA,NA,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.9",0,NA,NA,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,7,"CM4.7.10",1,1,3,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,8,"CM4.8.2",1,1,6,0,2012,"LG","SR",2,4,NA,NA,NA
"SierraCarbonera",4,8,"CM4.8.3",0,NA,NA,0,2012,"LG","SR",2,4,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.2",1,1,1,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.3",0,NA,NA,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.5",0,NA,NA,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.6",1,2,2,0,2012,"LG","LR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.7",1,1,1,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.9",1,1,3,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.10",1,1,2,0,2012,"LG","SR",8,64,NA,NA,NA
"SierraCarbonera",4,10,"CM4.10.11",1,2,5,0,2012,"LG","LR",8,64,NA,NA,NA
"Retin",1,1,"RO1.1.1",0,NA,NA,0,2012,"HG","SD",3,9,NA,NA,NA
"Retin",1,1,"RO1.1.2",0,NA,NA,0,2012,"HG","J",3,9,NA,NA,NA
"Retin",1,1,"RO1.1.3",0,NA,NA,0,2012,"HG","SD",3,9,NA,NA,NA
"Retin",1,4,"RO1.4.2",0,NA,NA,0,2012,"HG","SD",2,4,NA,NA,NA
"Retin",1,4,"RO1.4.3",0,NA,NA,0,2012,"HG","SD",2,4,NA,NA,NA
"Retin",1,6,"RO1.6.2",0,NA,NA,0,2012,"HG","LR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.10",1,1,9,0,2012,"HG","LR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.11",1,1,5,0,2012,"HG","LR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.13",0,NA,NA,0,2012,"HG","J",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.14",1,1,3,0,2012,"HG","SR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.16",0,NA,NA,0,2012,"HG","SR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.17",0,NA,NA,0,2012,"HG","J",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.21",0,NA,NA,0,2012,"HG","SR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.24",0,NA,NA,0,2012,"HG","SR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.31",0,NA,NA,0,2012,"HG","J",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.32",0,NA,NA,0,2012,"HG","J",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.37",0,NA,NA,0,2012,"HG","SR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.39",0,NA,NA,0,2012,"HG","LR",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.41",0,NA,NA,0,2012,"HG","J",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.42",0,NA,NA,0,2012,"HG","SD",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.43",0,NA,NA,0,2012,"HG","SD",17,289,NA,NA,NA
"Retin",1,6,"RO1.6.44",0,NA,NA,0,2012,"HG","SD",17,289,NA,NA,NA
"Retin",1,7,"RO1.7.8",0,NA,NA,0,2012,"HG","LR",5,25,NA,NA,NA
"Retin",1,7,"RO1.7.11",0,NA,NA,0,2012,"HG","LR",5,25,NA,NA,NA
"Retin",1,7,"RO1.7.12",0,NA,NA,0,2012,"HG","SR",5,25,NA,NA,NA
"Retin",1,7,"RO1.7.13",0,NA,NA,0,2012,"HG","LR",5,25,NA,NA,NA
"Retin",1,7,"RO1.7.14",0,NA,NA,0,2012,"HG","SR",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.1",1,4,4,0,2012,"HG","LR",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.2",1,2,2,0,2012,"HG","LR",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.3",0,NA,NA,0,2012,"HG","LR",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.4",0,NA,NA,0,2012,"HG","J",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.5",0,NA,NA,0,2012,"HG","SD",5,25,NA,NA,NA
